0,monthly_current_top3_none_10bp,monthly_current_top3_ma200_10bp,monthly_current_top3_ma200_r6_10bp,monthly_current_top3_ma200_r12_10bp,monthly_medium_3_6_12_top3_none_10bp,monthly_medium_3_6_12_top3_ma200_10bp,monthly_medium_3_6_12_top3_ma200_r6_10bp,monthly_medium_3_6_12_top3_ma200_r12_10bp,monthly_classic_6_12minus1_top3_none_10bp,monthly_classic_6_12minus1_top3_ma200_10bp,monthly_classic_6_12minus1_top3_ma200_r6_10bp,monthly_classic_6_12minus1_top3_ma200_r12_10bp,monthly_long_6_12_top3_none_10bp,monthly_long_6_12_top3_ma200_10bp,monthly_long_6_12_top3_ma200_r6_10bp,monthly_long_6_12_top3_ma200_r12_10bp
2013-12-11,1.3790393155192724,1.174214811403979,1.1196621226424688,1.1920911936096577,1.4811199014112106,1.386003399349317,1.1882460802527222,1.4292564453959586,1.4284976348359726,1.3877809661701537,1.304078904263511,1.594879342076281,1.3155449804256965,1.3995168195932723,1.2995468581946863,1.358705208028063
2013-12-12,1.3707093000973354,1.1671220277700483,1.112898861694061,1.1848904286166853,1.4783256464098815,1.3833885894836195,1.186004355899824,1.4265600350871617,1.4239613135394242,1.3833739442764807,1.2999376857122678,1.5898146608696395,1.313063096185585,1.3968765155443787,1.29709515573325,1.356141898454512
2013-12-13,1.3655864589115967,1.1627600665633804,1.1087395522592718,1.1804620604077045,1.4709126478434806,1.3764516485900338,1.1800571895150822,1.4194066128891043,1.419686568812599,1.3792210431988354,1.2960352610365669,1.5850420228958666,1.3064787993675895,1.389871940042143,1.290590929446378,1.3493415848879489
2013-12-16,1.3481774557468047,1.1479367695494151,1.0946049288172703,1.1654130918041832,1.4519388854396935,1.358696368166728,1.1648352626592853,1.4010972429433046,1.4005214283849623,1.3606021694598485,1.2785393585447167,1.5636446570125562,1.2896261206166597,1.3719435470810022,1.2739431932999117,1.331936005657429
2013-12-17,1.3582541936786607,1.1565168403255455,1.1027863792336028,1.1741237865709635,1.459477725216971,1.3657510688351215,1.1708833866541544,1.4083720998486875,1.4104334794415645,1.3702316959334004,1.2875880936393198,1.574711196488903,1.2963221908117746,1.3790670305062578,1.2805578337065793,1.3388517596474447
2013-12-18,1.3756283297769865,1.1713104489720987,1.1168926935960801,1.189142614827931,1.4829940361032166,1.3877571783995373,1.1897496271293255,1.4310649546770355,1.4347069961018162,1.39381334113996,1.3097474450004845,1.6018119275905158,1.3172096049333821,1.4012876978463746,1.30119123948246,1.360424445318811
2013-12-19,1.3919642137038244,1.185220013876016,1.1301560358858371,1.2032639405579955,1.5079555314478152,1.4111156636696982,1.2097752840475842,1.4551523888368199,1.4620965474917493,1.4204222043007682,1.3347514319121985,1.63239162799412,1.339380645828328,1.424873926445207,1.32309266206142,1.3833228708227556
2013-12-20,1.3923043544851084,1.1855096345843246,1.1304322011444223,1.2035579704854913,1.5092846978556516,1.412359471924389,1.2108416236279316,1.4564350126497831,1.4638265904748213,1.4221029356257726,1.3363307922854148,1.6343231746395734,1.3405612242503135,1.426129861729064,1.324258883666893,1.3845421815071524
2013-12-24,1.3902130247492606,1.183728923676574,1.1287342200463977,1.2017501498287615,1.5043180171441402,1.4077117480344605,1.2068570448766116,1.4516422471131187,1.4577062022753673,1.4161569977105517,1.3307434752733516,1.6274899251705133,1.336149770543439,1.4214368229097984,1.3199010769098904,1.3799859974042223
2013-12-25,1.3925793935626503,1.1857438229464186,1.1306555093807464,1.2037957241583173,1.5087628939254787,1.4118711778839645,1.2104230002105447,1.4559314804038643,1.4600840612414738,1.4184670802286643,1.3329142284054485,1.6301447410070473,1.3400977529672315,1.4256368068615202,1.3238010485804805,1.3840635047188519
2013-12-26,1.4204315685902384,1.209459199353142,1.153269096289149,1.227872146200542,1.5405991380136261,1.4416629202585316,1.2359640061828947,1.4866529344987214,1.492646377548368,1.4501012682616803,1.3626404447702747,1.6664996948701543,1.3683750119966083,1.455719016297493,1.3517344325975686,1.4132684803628928
2013-12-27,1.429363115919666,1.2170641711947319,1.1605207497618295,1.2355928970137333,1.5563080172620412,1.4563629860786762,1.2485666416442827,1.5018117456755555,1.5114785192766835,1.4683966348100301,1.3798323519538078,1.6875252766261868,1.3823277900422448,1.4705624065619605,1.3655175332456568,1.42767901932518
2013-12-30,1.4388998490488065,1.2251844424347342,1.1682637624071417,1.2438367922030253,1.5710835794818776,1.470189671848328,1.260420512404187,1.516069921206739,1.5256114154741887,1.482126699082771,1.3927343066633295,1.70330427663251,1.395451586902143,1.4845239013915859,1.3784817338094013,1.4412333799954447
2014-01-06,1.4248710350831622,1.2132392854261485,1.1568735638492311,1.2317097807414736,1.5489144708849887,1.4494442481682086,1.2426350810101106,1.4946770945216092,1.5064700903162314,1.463530961803488,1.3752601451880766,1.6819334998598228,1.3757607708464263,1.4635762115204456,1.3590303744706915,1.4208965502227617
2014-01-07,1.4178720318942786,1.2072798228372548,1.151190971135117,1.225659590604311,1.533957399732714,1.4354477098450045,1.2306355925474834,1.4802437658435825,1.4919228827375202,1.4493983953250145,1.3619799646286472,1.6656919322951373,1.3624757560022556,1.4494432080887065,1.3459069164675868,1.407175682349689
2014-01-08,1.450747565958789,1.23527245408202,1.1778830964715248,1.2540783849073294,1.559826670524661,1.4596556738472193,1.2513895231294971,1.5052071884414795,1.5170832666314693,1.4738416292639813,1.38494893920664,1.693782826905387,1.3854530918041668,1.4738871977680343,1.368604828736155,1.4309068555784175
2014-01-09,1.4411660150032373,1.22711402167069,1.1701036955796362,1.2457957475766204,1.5431617255551269,1.4440609401894402,1.2380198725571099,1.4891257895032965,1.5008749855253956,1.4580953350701324,1.3701523606549153,1.6756867152449637,1.3706511269646877,1.4581404167273924,1.3539828681126356,1.4156192698130563
2014-01-10,1.4436012303116899,1.229187541875635,1.1720808823869078,1.2479008352931782,1.538884068441563,1.4400579912755804,1.2345880711931458,1.4849979204530397,1.4967145476062311,1.454053482697159,1.3663542869370662,1.6710416977598435,1.3668516706624874,1.4540984393876906,1.3502296163623422,1.411695161445584
2014-01-14,1.4120852940917372,1.2023525715537071,1.1464926343594688,1.2206573262768872,1.4954760786735442,1.3994376327751845,1.1997634944358193,1.443109921312315,1.4544960523339192,1.4130383471236325,1.3278129217210903,1.623905878755784,1.3282962755217715,1.413082035700729,1.3121430869261852,1.3718748459453727
2014-01-15,1.4412834947099586,1.2272140524748296,1.1701990790660348,1.245897301261301,1.5293996724580188,1.4311826766832627,1.2269791015612659,1.475845633675141,1.4874900493253407,1.445091911586011,1.3579332204143306,1.6607427925391152,1.3584275386819278,1.4451365912010543,1.3419079288402547,1.4029946516451526
2014-01-16,1.4416799965805758,1.2275516631317474,1.17052100471463,1.2462400517419385,1.5228953799562985,1.4250960853754577,1.2217609554391171,1.4695690979456795,1.4811639917561896,1.4389461665240162,1.35215814734322,1.653679918728349,1.352650363354187,1.4389906561237937,1.3362010087743397,1.397027939505099
2014-01-17,1.4456577019803214,1.2309385720785921,1.1737505617120305,1.249678523382629,1.528445558094267,1.430289834888167,1.2262136519499545,1.4749249289416906,1.4865620802355357,1.444190392529472,1.3570860752148481,1.6597067399091887,1.3575800851025182,1.4442350442711847,1.341070781001926,1.4021193949195838
2014-01-20,1.4371612301333698,1.2237040552848408,1.166852152365704,1.242333867467805,1.5161015906228215,1.4187385885234534,1.216310557035939,1.4630132025152804,1.4745563703392723,1.4325268830681432,1.3461260339626815,1.646302686424207,1.3466160541485583,1.4325711741953453,1.3302400817925708,1.390795657472533
2014-01-21,1.4412708646016272,1.2272032982779728,1.1701888244969705,1.2458863833413063,1.5215258230749689,1.4238144804957198,1.2206622121203807,1.468247497987356,1.4798319643799258,1.4376521061110923,1.3509421363685246,1.652192745845681,1.351433909724117,1.4376965557008743,1.3349993482331808,1.3957715766234848
2014-01-22,1.4418938728388464,1.2277337730015987,1.1706946539664123,1.2464249340735278,1.5256052061767436,1.4276318884185495,1.2239349457970496,1.4721840358637939,1.4837995615231392,1.441506614275829,1.3545641652812115,1.6566224617703549,1.355057257136882,1.441551183039997,1.3385786327247555,1.399513798344118
2014-01-23,1.4303152768848835,1.2178749105954272,1.1612938231292202,1.2364159792049088,1.5083241223316575,1.4114605839003207,1.2100709904738667,1.4555080730025265,1.466992025387206,1.4251781457023802,1.339220525380797,1.6378572979221988,1.3397080318060646,1.4252222096199816,1.3234160667530992,1.3836609976368177
2014-01-24,1.406838216165368,1.1978848261106312,1.1422324553039522,1.2161215633600384,1.478079328435218,1.3831580898799893,1.1858067443711349,1.426322342276087,1.4375760193718887,1.3966005882369164,1.3123665831993185,1.6050151152149041,1.312844314184986,1.3966437685883888,1.2968790343039274,1.3559159386826618
2014-01-27,1.3708734011156332,1.1672617553645288,1.1130320977029313,1.1850322834402378,1.4291851361510977,1.3374038490182865,1.1465807963075292,1.3791402475665873,1.39002165813972,1.3504016756402137,1.2689540931984384,1.5519219448061707,1.2694160210602652,1.3504434276052883,1.2539788653802268,1.3110628557989177
2014-01-28,1.3584293922527653,1.1566660171897112,1.1029286255098025,1.1742752345209766,1.4237533962351934,1.3323209317064257,1.1422231182708789,1.3738987075149522,1.3847387623598058,1.3452693589805034,1.2641313250173767,1.5460237331884141,1.2645914972829955,1.3453109522636761,1.2492130118287903,1.3060800496767657
2014-01-29,1.3930897458526967,1.186178374167158,1.1310698718444836,1.204236891037141,1.4580749612692467,1.3644383894239691,1.1697580025709247,1.4070184556151961,1.4181198251289482,1.3776989566303912,1.2946049769839991,1.5832927955436837,1.2950762423450817,1.3777415525777734,1.2793270370105676,1.3375649342664673
2014-01-30,1.3594783546162619,1.1575591803721976,1.1037802933435383,1.175181995323138,1.411766107660977,1.321103458565315,1.1326061732500208,1.362331170382276,1.3730799574093115,1.3339428665845645,1.2534879741191385,1.5330069897823426,1.2539442719653835,1.3339841096731815,1.2386952656354855,1.2950835115839316
2014-01-31,1.355694576757638,1.1543373955001792,1.1007081889436727,1.1719111616253022,1.3995275381536683,1.3096508415799237,1.1227876351079675,1.3505211512649302,1.3611767572923401,1.3223789450518948,1.2426215142894363,1.5197173857198636,1.243073856499633,1.3224198306050787,1.2279570434720626,1.2838564609497796
2014-02-03,1.3281286435161301,1.1308657462599516,1.0783270059139596,1.1480821772801681,1.3560340093010896,1.2689504372561855,1.087894433601328,1.308550608308662,1.320689969277194,1.2821645716770609,1.204004200080755,1.473501826554887,1.2044424847190682,1.2813226006545175,1.1897954613352522,1.2439576761780593
2014-02-04,1.2636797282405732,1.0759892318315118,1.0259999921244631,1.0923702164440432,1.2881194595186949,1.2053973131816316,1.0334091772124505,1.24301418015037,1.2662061116061847,1.2453152226645237,1.1901518290639612,1.4311534539069737,1.141948513081828,1.2148396101594292,1.1280614684230497,1.1794134104955585
2014-02-05,1.2857651724904795,1.0947943923971566,1.043931486252345,1.1114616689508607,1.3098251634254885,1.2257090917023452,1.0508228366749959,1.2639598288997267,1.2894309061920681,1.2582546426003838,1.192841670429898,1.4460238218232482,1.1566588987945674,1.2304889665356902,1.1425929635982555,1.1946064126181715
2014-02-06,1.2775825574147546,1.0878271161855166,1.037287901793694,1.1043883221197037,1.3152854277262664,1.2308187015826886,1.0552033987391214,1.26922889451556,1.298046851539298,1.2640880859335988,1.1975479506540179,1.4527277891582322,1.163406687116022,1.237667469278998,1.1492586931957882,1.2015755814960494
2014-02-07,1.304337303859605,1.1106080617302574,1.0590104704384626,1.1275160874163412,1.3403901171984824,1.2543111851520117,1.0753439348516265,1.2934545086630989,1.3279731774288357,1.2852128641273188,1.2033856936991223,1.4770050152972285,1.1844067732851795,1.2600080005751106,1.1700034008333147,1.2232646357447605
2014-02-10,1.3232618163857246,1.1267217741217004,1.074375558022634,1.1438751168304142,1.3644663676890074,1.276841275384179,1.0946593935429119,1.316687696038249,1.347583424324727,1.297602272620778,1.2134898415528095,1.49124329363397,1.202312138170878,1.279056273109571,1.1876910215747274,1.2417574374990334
2014-02-12,1.3424340868043763,1.143046445681442,1.0899418038513395,1.160448317079583,1.3800341898316666,1.291409342688948,1.1071488642612928,1.3317103894184226,1.3562903351184814,1.3050629755436598,1.2162822689059658,1.499817356298851,1.211619242600313,1.2889574542812634,1.1968849438655853,1.2513698881929218
2014-02-13,1.3208584894486142,1.1246754060055466,1.0724242618488946,1.1417975945691903,1.355768749036528,1.2687022118234945,1.0876816253949757,1.3082946364980943,1.3305213280791426,1.2928516899895912,1.2092344760395979,1.4857837821649407,1.19394409607337,1.270154095048934,1.1794247418360153,1.2331148577711986
2014-02-14,1.3041925003662227,1.110484765458165,1.058892902371373,1.1273909140675307,1.3407472500357218,1.2546453831639088,1.0756304489235629,1.293799136001507,1.3079509670000524,1.2830990808029141,1.2073988248333998,1.4745757923579472,1.1797140847427552,1.2550157755718196,1.165367779290507,1.2184179900905903
2014-02-17,1.3147972476501495,1.1195144219674822,1.0675030512774883,1.13655803911274,1.3472727453754274,1.2607518156780169,1.0808656052749996,1.3000961321223403,1.3163038809446261,1.2874220929852396,1.2057153097399784,1.4795439270947726,1.1859474746913032,1.2616470456582698,1.1715253660276148,1.224855884281043
2014-02-18,1.3485350535675447,1.148241254456345,1.094895267700663,1.1657222122245807,1.3850098208213435,1.2960654420763296,1.1111406234798638,1.3365117918269185,1.359189779010997,1.3142302761009899,1.2179344416207276,1.5103526919446761,1.2159384163471758,1.2935523228683674,1.2011515928637186,1.2558307648269853
2014-02-19,1.3447019223473198,1.1449774465270197,1.0917830925870855,1.1624087157055496,1.380959835111308,1.292275543664947,1.1078914742108248,1.332603621952005,1.349955248499794,1.3097531283434045,1.2175944913571561,1.5052074200004286,1.2129146260227113,1.2903355226213382,1.198164574347084,1.2527077703851643
2014-02-20,1.3167874474316035,1.1212090234445664,1.069118923491361,1.1382784393988636,1.3492533007909862,1.2626051811860681,1.082454529444487,1.3020073356585655,1.3177212999104695,1.2894606345242274,1.210356069277322,1.4818866799266321,1.1867476066883056,1.2624982504474342,1.1723157677533764,1.22568226690392
2014-02-21,1.3491215670671766,1.1487406548944656,1.0953714665606706,1.1662292155927778,1.3823041353407413,1.2935335138576134,1.1089699550797842,1.3339008496549303,1.3484244515352886,1.3129727001699094,1.2207713776383184,1.5089074481184062,1.2140691049848973,1.291563692504912,1.1993050138839176,1.2539001253420987
2014-02-24,1.349528580311705,1.1490872157029826,1.0957019265469696,1.1665810524831584,1.3855994901680873,1.2966172432629182,1.1116136927359355,1.3370808130882508,1.337228769377965,1.3077906305871643,1.2219115279205952,1.5029520589552803,1.2150545305276246,1.2926120182117666,1.2002784558316204,1.2549178805971066
2014-02-25,1.3668738172995425,1.1638562175357998,1.109784777300377,1.181574899309409,1.4065916604420476,1.3162613107902716,1.1284549113437368,1.3573379135689885,1.3540666591169241,1.3214209102258128,1.2304022727029522,1.5186163834793407,1.2357608106417242,1.3146399896776415,1.2207329303403291,1.2763034896401446
2014-02-26,1.3619752243255574,1.159685197637845,1.1058075382575958,1.177340379321727,1.3984821534923182,1.3086725908030088,1.1219489628134274,1.3495123721892253,1.3423489983226469,1.3119241280966558,1.2280198116617365,1.507702397768908,1.22777377216532,1.3061431348739012,1.21284302090148,1.268054413450367
2014-02-27,1.3647156745866904,1.1620186171787712,1.1080325497723842,1.1797093231118405,1.3951989814369559,1.3056002618004443,1.1193149989311904,1.3463441649313257,1.3161232235470206,1.2991185318504543,1.2236090296733966,1.4929858240343663,1.2185713050906097,1.2963532701072533,1.2037524634879966,1.2585500330398474
2014-02-28,1.365568561386626,1.1627448273032144,1.1087250209978547,1.180446589143278,1.3917628344317126,1.3023847817941372,1.1165583090735616,1.3430283393523885,1.3083657892585756,1.2954581119523996,1.2207683493007881,1.4887791601435625,1.2136973596006035,1.291168218442325,1.1989377892329969,1.2535161837838733
2014-03-03,1.3366471977858172,1.1381190656415303,1.0852433443012026,1.1554459220355933,1.365609747329211,1.2779112279697584,1.0955766834763052,1.3177910386634726,1.2889337909130278,1.2819263953765934,1.2114786152669526,1.4732281072355935,1.1938270441876546,1.270029571687695,1.1793091133986828,1.2329939656625304
2014-03-04,1.3476363639279871,1.1474760444483718,1.0941656084820317,1.1649453525708724,1.371519167930624,1.2834411496418252,1.1003175865318264,1.323493532752626,1.2945114106633082,1.287473691934156,1.2167210622407174,1.4796032261482295,1.1989931072911466,1.2755253869672893,1.184412352873783,1.2383295162884351
2014-03-05,1.3569226327636374,1.1553830520925983,1.10170526551642,1.172972737414721,1.3863185389039838,1.2972901151832135,1.1121905581477944,1.3377746833409927,1.3084798298029106,1.3013661706037203,1.2298500850004719,1.4955688776310203,1.2119308366384338,1.2892889375096774,1.197192748660782,1.2516917049674785
2014-03-06,1.3708425285176213,1.1672354681793526,1.1130070317905734,1.1850055960559123,1.4055359529459932,1.315273400104002,1.1276079574321158,1.3563191731268733,1.3266182286984634,1.3194059585881814,1.246898503260636,1.5163007408667966,1.228730854833655,1.3071613085676985,1.2137884646477404,1.269042895961668
2014-03-07,1.3803045864956605,1.1752921555407227,1.1206894145921602,1.1931849393582437,1.4165294551921583,1.3255609071919976,1.1364276255358317,1.3669277227303427,1.3369944701929848,1.3297257887845848,1.2566512110925516,1.5281605980021773,1.2383414630747558,1.3173853663384862,1.2232821998912293,1.2789688077805672
2014-03-10,1.3707355952328086,1.167144417369237,1.1129202110978584,1.1849131590777242,1.4090611921947533,1.3185722509111821,1.130436122603147,1.35972097126155,1.3299455335874817,1.3227151743080026,1.250025862282439,1.520103790424813,1.2318126473886895,1.3104398133542638,1.2168327800395309,1.2722257955636507
2014-03-11,1.3749416474199394,1.1707257574514864,1.1163351661805674,1.1885490218959307,1.4161192174573536,1.3251770146425563,1.1360985074273726,1.3665318500355959,1.336607266396489,1.3293406900536666,1.2562872753167096,1.5277180310369478,1.2379828299415974,1.317003841488035,1.2229279280355534,1.278598408658497
2014-03-12,1.347469583576749,1.1473340354741015,1.0940301970836903,1.1648011816355404,1.3852642339891494,1.296303517005362,1.1113447294736611,1.336757296366782,1.3074847217690715,1.3003764725573015,1.228914775435795,1.494431487071844,1.2110091547870767,1.288308424283234,1.1962822752280922,1.2507397846985278
2014-03-13,1.340568169936046,1.1414576677553991,1.0884268387463152,1.1588353514144913,1.3856827288521092,1.2966951364158634,1.1116804719615205,1.3371611370549534,1.3078797190743026,1.300769322426898,1.2292860363894214,1.4948829618771842,1.211375006368198,1.2886976283384906,1.196643677749394,1.2511176390904575
2014-03-14,1.295758356651126,1.1033033193889152,1.0520450981438623,1.1201001368320616,1.3397815812223872,1.25374172893804,1.0748557296174663,1.2928672814134599,1.264555819008896,1.2576809563401017,1.1885655751607467,1.4453645244357922,1.1712478532728257,1.2460091406661074,1.1570045042438906,1.2096739996062496
2014-03-17,1.2802764804282036,1.0901209190289711,1.0394751371578568,1.106717046083158,1.325465479257062,1.2403449972011518,1.0633704663186694,1.279052477502317,1.251043534395116,1.244242132383151,1.17586527669049,1.4299202265002975,1.158732601586186,1.2326950347271166,1.144641448437448,1.1967481491796705
2014-03-18,1.299172571032016,1.1062104309195537,1.054817148568998,1.1230515065651443,1.3451509695863637,1.2587662988717823,1.0791633853790092,1.2980486532387492,1.2696237281332998,1.2627213133559119,1.1933289412635024,1.4511570532837625,1.1759418158431707,1.2510027210191055,1.1616413843213786,1.2145219610864817
2014-03-19,1.301715368456074,1.108375554396548,1.0568816828641632,1.125249592132568,1.3422822392068645,1.256081796385512,1.076861912267012,1.2952803754098605,1.2669160705976188,1.2600283762251605,1.1907839934740427,1.4480622494897617,1.1734339486313066,1.2483347754934613,1.1591640148627587,1.2119318160952401
2014-03-20,1.2871095576099278,1.095939100094553,1.0450230121280408,1.112623803810744,1.320075795356047,1.23530143509581,1.0590465282208286,1.273851520816209,1.2459564692830336,1.2391827235227793,1.1710839057300833,1.4241058027034408,1.1540208964938354,1.2276825793387998,1.1399870416017939,1.1918818630830923
2014-03-24,1.3025392349220026,1.1090770544886959,1.0575505920574213,1.1259617719433184,1.345152768999316,1.2587679827276714,1.0791648289794802,1.2980503896427753,1.2696254265132083,1.2627230025024372,1.1933305375836194,1.4511589945014076,1.1759433889044717,1.2510043944896305,1.1616429382529447,1.2145235857565722
2014-03-25,1.3042941579962455,1.1105713241904083,1.0589754396830606,1.1274787905799333,1.3386013507379726,1.2526372920441358,1.0739088756554314,1.2917283783271567,1.263441855846724,1.2565730493311205,1.1875185527623267,1.4440912846057044,1.1702160862739268,1.24491151550669,1.1559852843907055,1.2086083825306388
2014-03-26,1.3163460480322327,1.1208331837519243,1.0687605448846957,1.1378968778792373,1.3477123489588443,1.2611631882214553,1.0812182824852399,1.3005203423800094,1.2720412917388573,1.265125733676269,1.195601227574738,1.4539202849406923,1.1781809943282922,1.2533848272934076,1.1638533325318725,1.2168346022463865
2014-03-27,1.3352622925162059,1.136939856128307,1.0841189195249243,1.1542487601002462,1.3664276035275646,1.278676562005184,1.0962328183516643,1.3185802564991047,1.2897057263010305,1.2826941340737883,1.2122041631744764,1.4741104154802784,1.1945420206659347,1.27079018544234,1.180015395167727,1.233732398995568
2014-03-28,1.3390079689164391,1.140129198635358,1.0871600887953143,1.157486657526795,1.372227401236657,1.2841039006917288,1.1008857751362713,1.3241769662926972,1.2951798782410922,1.2881385253324704,1.2173493599711318,1.4803672725494568,1.1996122505537,1.2761840504281163,1.1850239668387907,1.2389689723221424
2014-03-31,1.3512648263558373,1.1505655824169105,1.097111610019606,1.1680819260230626,1.3881424822685229,1.2989969261585181,1.1136538384341856,1.339534758813154,1.310201362795673,1.3030783443394796,1.2314681668762921,1.49753655883416,1.2135253426236987,1.2909852215429287,1.1987678641257462,1.2533385232964955
2014-04-01,1.3496214058024152,1.1491662541066314,1.0957772929160028,1.166661294176614,1.393999309597808,1.3044776320622447,1.1183525479107845,1.3451865012561368,1.3157293422693277,1.3085762704939008,1.2366639565787434,1.5038549398047145,1.218645428264939,1.296432124597779,1.2038256852628149,1.2586265880375824
2014-04-02,1.3514751043612583,1.1507446284714349,1.0972823377974477,1.168263697895446,1.4005544433899806,1.3106117996677735,1.1236114820636913,1.3515120979981485,1.3219164198478317,1.3147297115116188,1.242479237573158,1.510926658037691,1.224375979042472,1.3025284590584187,1.2094865477718704,1.264545145975285
2014-04-03,1.3589418354365874,1.1571023487501495,1.1033446856006757,1.1747182088435981,1.4055317204565665,1.315269439422137,1.1276045618670667,1.3563150888439008,1.326614233853924,1.3194019854619459,1.2468947484760498,1.5162961748314416,1.2287271547572955,1.3071573723137686,1.2137848095673907,1.2690390744936875
2014-04-04,1.355336563177989,1.1540325565857426,1.1004175124995619,1.171601681807948,1.4012954059149667,1.3113051780886853,1.1242059280738288,1.3522271146984337,1.322615778971566,1.3154252685114296,1.243136570501171,1.5117260129195327,1.2250237344519423,1.3032175609926173,1.2101264259362672,1.2652141528594825
2014-04-07,1.3382024783072055,1.1394433450899477,1.086506099227973,1.1567903624676212,1.377837631888149,1.2893538461868186,1.1053866494912763,1.3295907469806503,1.300475106893104,1.2934049660344087,1.2223263854165713,1.4864196235230913,1.2045167593923196,1.2814016163142112,1.1898688327666396,1.244034387645073
2014-04-08,1.3199518670361599,1.1239034414552433,1.0716881618963117,1.1410138775412184,1.3524983714234344,1.2656418556129094,1.0850579260064244,1.3051387756674209,1.2765585896643767,1.269618472936678,1.1998470700486792,1.4590834751057342,1.1823649737290627,1.2578358720173333,1.1679864312597201,1.2211558490959393
2014-04-09,1.2991928734542846,1.1062277178849553,1.0548336324015875,1.1230690567093087,1.3266185826055117,1.2414240490451178,1.0642955572128077,1.2801652033467334,1.2521318935498007,1.2453245745829564,1.1768882336886897,1.431164201410997,1.1597406538242538,1.2337674314016478,1.1456372419210386,1.1977892734636795
2014-04-10,1.305223278719479,1.1113624454459992,1.0597298063421248,1.1282819559570931,1.3271546030455807,1.2419256466209445,1.0647255859945697,1.2806824542918478,1.252637817631828,1.24582774816672,1.1773637555585061,1.431742463524245,1.1602092472118182,1.234265935319951,1.1461001368228783,1.198273240401796
2014-04-11,1.2890288388062274,1.0975733163076675,1.0465813045088397,1.1142828995206502,1.3056206519698061,1.2217745910824913,1.0474497172861934,1.2599025442112612,1.232312950115528,1.2256133784796464,1.1582602589105602,1.4085115060367839,1.1413840936767385,1.2142391636049736,1.1275039128278395,1.1788304736924708
2014-04-14,1.2901981303194343,1.098568936518205,1.0475306693332733,1.1152936771685171,1.3022466887929705,1.218617301501872,1.0447429151454808,1.25664672500822,1.2291284274827445,1.222446168768473,1.1552671020109198,1.404871654025905,1.138434547882651,1.2111013469507304,1.1245902359662794,1.175784159585866
2014-04-15,1.2962343372399447,1.1037086040323931,1.052431553722333,1.1205115915758643,1.3086892209339234,1.2246460986568288,1.049911513282671,1.2628636630011227,1.2352092257428315,1.2284939082641098,1.1609824902704127,1.411821896912193,1.144066661389427,1.2170929608444954,1.1301538582837451,1.1816010507357113
2014-04-16,1.3225241483616703,1.1260936696797197,1.0737766346008553,1.1432374500537057,1.3484340789215528,1.2618385691820198,1.0817972989432405,1.301216799972709,1.2727224981660001,1.2658032366681298,1.1962414986459784,1.4546988916172894,1.1788119364768572,1.2540560427685499,1.164476601898615,1.2174862442624146
2014-04-17,1.3223905465013557,1.125979911296295,1.0736681613029402,1.143121959799484,1.3493602903426423,1.2627052999422528,1.082540363086492,1.3021105788235166,1.2735967048714714,1.266672690676287,1.1970631721380287,1.4556980941357691,1.1796216379638997,1.2549174278726904,1.1652764567414506,1.2183225103299091
2014-04-18,1.3288939581006636,1.1315173910030922,1.0789483759811973,1.148743742738308,1.3601541609556205,1.2728059956033335,1.0911998743349778,1.3125264871707545,1.283784523605938,1.27680512248861,1.2066387799931688,1.4673425874502053,1.1890577266227846,1.264955826396327,1.1745977947061415,1.228068176950972
2014-04-21,1.3270264349195715,1.1299272453450238,1.0774321066874257,1.1471293885186797,1.358660208282897,1.2714079835444252,1.0900013330111082,1.3110848473112318,1.2823744530600414,1.2754027179082725,1.2053134440260191,1.465730902213892,1.187751701159125,1.2635664367286188,1.1733076515994634,1.2267193035747705
2014-04-22,1.3197227975179162,1.1237083949339908,1.0715021770152835,1.1408158616091493,1.3482776827306004,1.261692216646956,1.0816718282364541,1.3010658802100747,1.272574883274057,1.265656424296799,1.1961027542929752,1.454530170454581,1.178675213666602,1.2539105928786403,1.1643415417515626,1.2173450358680884
2014-04-23,1.3327075540032391,1.134764565135925,1.082044690085607,1.1520403522260036,1.361904610272267,1.2744440322679877,1.0926041931461723,1.314215642090469,1.2854366890784814,1.2784483058264313,1.2081916628122706,1.4692309828271557,1.1905879835192217,1.266583760291958,1.1761094424046887,1.2296486383154608
2014-04-24,1.3232199242057205,1.1266861040594407,1.0743415451510223,1.1438389037229986,1.3519030431231487,1.2650847588868857,1.0845803167874786,1.3045642936086088,1.2759966877268534,1.269059625825676,1.199318934169252,1.458441231311906,1.181844532932238,1.2572822112458686,1.1674723194562826,1.220618333745543
2014-04-25,1.3309643367051418,1.1332802625871246,1.0806293465502563,1.1505334524833901,1.3567180883471843,1.2695905852161216,1.0884432441630736,1.3092107333835175,1.2805413788482896,1.273579609356619,1.203590523715146,1.463635731406485,1.18605388426316,1.2617602474018776,1.1716304815704865,1.2249657849242117
2014-04-28,1.3219273259687305,1.1255854914967767,1.0732920658000966,1.142721535307283,1.345423997122611,1.2590217927673095,1.0793824249715758,1.2983121203392722,1.2698814257793565,1.2629776100073264,1.1935711532293947,1.451451597051655,1.1761804987152114,1.2512566391282844,1.1618771646109785,1.2147684746349612
2014-04-30,1.3226998090546493,1.1262432400256526,1.0739192560781052,1.143389297475898,1.3467904245213989,1.2603004691377233,1.0804786576256726,1.2996307003982008,1.2711711313124134,1.2642603039492069,1.1947833572109376,1.452925707246261,1.1773750405568921,1.252527429123317,1.1630571798293377,1.2160022068490997
