0,monthly_top1_none_10bp,monthly_top1_current_10bp,monthly_top1_dual_trend_10bp,monthly_top1_risk_off_10bp,monthly_top3_none_10bp,monthly_top3_current_10bp,monthly_top3_dual_trend_10bp,monthly_top3_risk_off_10bp
2016-09-02,0.936741009594558,0.9287958382753603,0.8420465169185856,1.1201917965027022,1.3266588077973849,1.1027278178230318,0.9689200917492792,1.2660060024569577
2016-09-05,0.9449403573662457,0.9369256415068982,0.8420465169185856,1.1299968995316523,1.3320091526619942,1.1071750608386997,0.9689200917492792,1.2711117377628245
2016-09-06,0.9383798184311948,0.9304207472006736,0.8420465169185856,1.1221515486604852,1.3347796128206113,1.109477886152278,0.9689200917492792,1.2737555367334132
2016-09-07,0.926520994616452,0.9186625065630174,0.8420465169185856,1.1079703000363905,1.3274517511406776,1.103386917719303,0.9689200917492792,1.2667626936471241
2016-09-08,0.9197377049657101,0.9119367508494373,0.8420465169185856,1.0998585750854868,1.3214531295392375,1.0984008226738975,0.9689200917492792,1.2610383198222521
2016-09-09,0.9276824804909959,0.9198141410440986,0.8420465169185856,1.10935925059486,1.3278786614163032,1.1037417684419455,0.9689200917492792,1.2671700862399113
2016-09-12,0.9010372520271288,0.8933949098439535,0.8420465169185856,1.07749583687063,1.2991343474610146,1.0798492993184325,0.9689200917492792,1.2397399182193027
2016-09-13,0.8985710833894178,0.8909496585485259,0.8420465169185856,1.0745466952739022,1.2993657001566703,1.0800416012514755,0.9689200917492792,1.239960693824653
2016-09-14,0.8889185523774356,0.8813789975644047,0.8420465169185856,1.0630038184868698,1.289490225872656,1.0718330399068605,0.9689200917492792,1.2305367110740097
2016-09-15,0.8818117438301426,0.8743324669497129,0.8420465169185856,1.0545052168964062,1.2792256077740602,1.063301019578707,0.9689200917492792,1.2207413755669656
2016-09-16,0.8803055247052106,0.8728390231478097,0.8420465169185856,1.0527040207384473,1.284768457339109,1.0679082738097594,0.9689200917492792,1.2260308145537073
2016-09-20,0.8769483532048694,0.8695103262230929,0.8420465169185856,1.0486893828229336,1.286677861667591,1.0694953836650691,0.9689200917492792,1.227852923845688
2016-09-21,0.8971444180915088,0.8895350938206689,0.8420465169185856,1.072840632715838,1.3176962891568165,1.0952781114142522,0.9689200917492792,1.2574532364183935
2016-09-23,0.8936228353486625,0.8860433801429325,0.8420465169185856,1.0686293853605533,1.316264121161658,1.09408768364279,0.9689200917492792,1.25608654494675
2016-09-26,0.8846862887798866,0.8771826308252257,0.8420465169185856,1.0579427109725708,1.3016738886398487,1.0819601832065493,0.9689200917492792,1.2421633554715898
2016-09-27,0.9016047359932078,0.893957580572131,0.8420465169185856,1.0781744565498559,1.319882272281133,1.097095115444458,0.9689200917492792,1.2595392797479887
2016-09-28,0.8928962437285374,0.8853229512666628,0.8420465169185856,1.0677604984815385,1.3108264149294664,1.0895678252646266,0.9689200917492792,1.2508974423009978
2016-09-29,0.9196422403733092,0.9118420959606085,0.8420465169185856,1.0997444147656457,1.3356349290031582,1.1101888307764614,0.9689200917492792,1.2745717491723154
2016-09-30,0.9000189630412083,0.8923852576961375,0.8420465169185856,1.0762781267919495,1.313870143797705,1.092097793386943,0.9689200917492792,1.2538020165550514
2016-10-03,0.9053151264855003,0.897636500585582,0.8420465169185856,1.0826114876488646,1.3211368868692952,1.0981379596172636,0.9689200917492792,1.2607365352820026
2016-10-04,0.9093851455373664,0.9016719988912565,0.8420465169185856,1.0874785767447968,1.3320081660172534,1.1071742407328855,0.9689200917492792,1.271110796225968
2016-10-05,0.9130409423015565,0.9052967882251087,0.8420465169185856,1.0918503225133518,1.3392740323251107,1.1132136781912325,0.9689200917492792,1.2780444782734792
2016-10-06,0.9186956466522126,0.910903530978733,0.8420465169185856,1.098612440708641,1.3534916221477002,1.125031435483175,0.9689200917492792,1.291612061701922
2016-10-07,0.9185740401071825,0.9107829558658959,0.8420465169185856,1.098467018812142,1.3597656780466292,1.1302464733886726,0.9689200917492792,1.2975992773907712
2016-10-11,0.9269306898882483,0.9190687269158236,0.8420465169185856,1.108460229779865,1.3797030893795266,1.146818585195376,0.9689200917492792,1.3166251808653868
2016-10-12,0.9226402589591605,0.9148146862038989,0.8420465169185856,1.1033295634793623,1.3677152302899025,1.1368541952432836,0.9689200917492792,1.305185388301638
